Gene_ID	subject_id	B_T1_Rep1	B_T1_Rep2	B_T1_Rep3	B_T1_Rep4	B_T2_Rep1	B_T2_Rep2	B_T2_Rep3	B_T2_Rep4
WUAT02010178.1	Potri.014G185948.1	3078	3100	3342	5212	3324	3280	3656	2512
WUAT02010183.1	Potri.008G097200.3	20872	14088	15860	23350	17914	21696	18386	14922
WUAT02010186.1	Potri.003G008500.4	10884	8804	10334	12454	5558	11010	10036	9344
WUAT02010188.1	Potri.016G134900.1	14934	13338	15786	18682	17882	19882	21992	13762
WUAT02010193.1	Potri.002G076001.3	40790	36590	37414	53066	36846	32778	39438	33142
WUAT02010194.1	Potri.006G189000.1	72886	47602	115046	69520	110920	248226	423954	310872
WUAT02010195.1	Potri.006G078900.1	10298	9988	12432	14022	8004	8146	8912	11176
WUAT02010198.1	Potri.018G072600.4	27708	39182	57844	47350	48104	88428	104740	56454
WUAT02010203.1	Potri.013G133550.2	566	990	782	1646	1522	1110	1834	492
WUAT02010204.1	Potri.011G074067.1	896	750	1740	1256	1210	1660	1224	1064
WUAT02010206.1	Potri.006G195400.1	94	94	0	24	98	30	126	60
WUAT02010211.1	Potri.018G016600.1	24938	27130	31036	28926	26766	30704	38942	34560
WUAT02010212.1	Potri.001G025300.1	19470	19514	22788	45330	18664	18798	20440	15908
WUAT02010216.1	Potri.011G119300.1	28776	16734	20896	29478	16970	21782	17684	21924
WUAT02010220.1	Potri.010G090800.1	11830	11110	14234	18484	19628	19112	17184	10680
WUAT02010224.1	Potri.005G239500.1	0	0	0	0	0	0	0	0
WUAT02010225.1	Potri.010G052500.1	8584	6104	7598	9048	7776	9616	8710	9102
WUAT02010226.1	Potri.004G167500.1	37208	23710	29686	40304	17640	26908	30588	25112
WUAT02010229.1	Potri.013G143400.2	17736	18560	18222	30140	16490	15856	21422	19532
WUAT02010230.1	Potri.002G090400.2	2462	2352	2346	3308	1346	2240	1180	2460
WUAT02010232.1	Potri.008G038600.1	5522	2812	4010	4642	1196	1450	818	3152
WUAT02010234.1	Potri.006G164050.1	25506	14238	16500	21824	13890	13970	19680	15752
WUAT02010235.1	Potri.010G033800.2	24712	27126	26814	31524	27112	33668	29972	25350
WUAT02010236.1	Potri.004G125000.12	12958	10250	12604	13312	13306	14900	15570	13884
WUAT02010238.1	Potri.003G197101.1	1304	1146	1548	1560	692	996	1116	1052
WUAT02010240.1	Potri.013G137077.1	30	16	12	4	4	16	28	6
WUAT02010244.1	Potri.018G111600.3	52	48	102	140	96	20	72	30
WUAT02010249.1	Potri.001G001500.5	1090	766	1494	2058	1172	1718	1018	1204
WUAT02010252.1	Potri.013G142332.1	56754	49934	43548	83390	90080	72584	83054	60230
WUAT02010255.1	Potri.009G131200.2	45528	57226	72388	58762	53400	71450	100580	101430
WUAT02010257.1	Potri.013G143400.2	3500	3120	2676	4978	3014	4050	3334	3086
WUAT02010261.1	Potri.014G185948.1	11566	7568	11322	13446	8610	10086	10672	11752
WUAT02010265.1	Potri.001G312800.7	60	36	20	192	64	34	42	92
WUAT02010266.1	Potri.013G138000.1	258	318	358	736	264	326	572	450
WUAT02010279.1	Potri.009G085100.2	228466	124398	164616	263300	45086	54028	59644	131734
WUAT02010283.1	Potri.005G161366.1	74	256	178	558	342	792	456	268
WUAT02010285.1	Potri.006G243300.3	1700	1522	1640	2914	1492	2238	1570	1338
WUAT02010288.1	Potri.007G062061.1	4440	9688	8034	10324	8718	6068	8320	4564
WUAT02010290.1	Potri.012G031250.1	358	532	64	1218	10	28	66	118
WUAT02010291.1	Potri.012G105900.4	4078	6154	4622	8380	4228	3850	6208	3152
WUAT02010293.1	Potri.001G342800.1	52896	44248	41140	75774	43940	40358	44348	35008
WUAT02010294.1	Potri.003G006200.7	21080	23396	25046	28060	21956	23324	30466	26690
WUAT02010295.1	Potri.015G061001.5	792	522	636	1136	202	422	226	826
WUAT02010301.1	Potri.013G143400.2	23174	22108	32732	32304	13712	24748	26884	20826
WUAT02010306.1	Potri.005G108300.3	35558	39608	32072	46480	18782	27162	19298	20936
WUAT02010311.1	Potri.016G061700.4	38046	42198	41958	55660	31884	42804	39370	42720
WUAT02010315.1	Potri.013G143400.2	980	1362	1170	2438	648	1398	2182	1328
WUAT02010317.1	Potri.019G014100.1	5758	4682	6874	7212	3064	6402	7062	6464
WUAT02010318.1	Potri.013G133550.2	4	4	12	14	2	4	2	4
WUAT02010319.1	Potri.013G132100.1	62602	58102	58384	88960	38828	45968	45550	55708
WUAT02010324.1	Potri.017G085400.7	12802	10224	12010	16552	9926	12306	10036	11098
WUAT02010325.1	Potri.007G061941.1	146	16	58	112	44	154	28	484
WUAT02010329.1	Potri.014G136300.1	4210	4274	3868	5064	3782	3262	4352	4376
WUAT02010330.1	Potri.014G072600.2	44730	49874	44056	65662	14640	32864	42916	43060
WUAT02010331.1	Potri.019G100901.1	0	428	18	464	556	2498	1150	64
WUAT02010333.1	Potri.016G061700.4	18300	16632	16250	24212	13760	17616	18128	16150
WUAT02010335.1	Potri.010G052500.1	6	0	0	0	4	0	0	2
WUAT02010337.1	Potri.006G041500.1	25170	22520	30910	33718	18492	24820	29412	23342
WUAT02010342.1	Potri.002G038000.3	96222	72304	106720	115032	57636	73676	72762	69510
WUAT02010343.1	Potri.001G441040.1	100	36	108	330	82	152	74	304
WUAT02010348.1	Potri.005G107600.7	26936	38290	36778	32892	27892	41370	48884	36558
WUAT02010349.1	Potri.013G021200.10	15790	19608	16128	20264	10456	19672	15834	18990
WUAT02010351.1	Potri.011G154500.1	57600	74368	55780	149986	255566	116858	209220	48134
WUAT02010352.1	Potri.010G052500.1	2976	1192	2226	5666	468	870	1852	1708
WUAT02010360.1	Potri.008G047900.1	71242	67810	72462	93034	62928	76508	105398	104596
WUAT02010364.1	Potri.013G113500.1	2628	1684	1734	2824	2522	2226	3474	2114
WUAT02010367.1	Potri.007G061861.1	22	20	4	18	8	20	6	20
WUAT02010369.1	Potri.001G312800.9	760	1382	4532	892	1040	1956	986	11076
WUAT02010372.1	Potri.001G312800.7	122	104	64	96	94	110	96	96
WUAT02010373.1	Potri.008G121000.3	26450	32524	35534	43050	50790	65188	52854	34472
WUAT02010377.1	Potri.010G204300.1	28480	31440	38270	39620	56030	65854	54056	29570
WUAT02010378.1	Potri.013G083000.1	5320	4478	4806	8630	4340	5950	5804	3540
WUAT02010387.1	Potri.006G154200.1	12062	11594	10874	16438	10978	12202	11368	8616
WUAT02010389.1	Potri.010G141000.1	184	288	366	364	316	836	772	396
WUAT02010392.1	Potri.003G201200.4	31590	29170	40986	38234	33458	40122	51462	38068
WUAT02010393.1	Potri.010G160700.3	12420	6392	8304	14734	5642	6690	5444	7646
WUAT02010394.1	Potri.010G093200.3	6606	6708	5058	9288	4550	5968	6724	5316
WUAT02010396.1	Potri.011G132600.1	173396	121578	153840	274334	44492	60242	54608	121026
WUAT02010397.1	Potri.017G128300.2	40264	42214	47562	52182	44000	53226	56014	49902
WUAT02010400.1	Potri.006G229300.1	228	92	68	22	150	282	146	140
WUAT02010401.1	Potri.004G032800.2	4708	3288	4412	5990	3594	4736	3940	4002
WUAT02010402.1	Potri.006G259400.7	122056	102028	112190	171046	77530	62772	62914	75252
WUAT02010405.1	Potri.001G320400.2	280058	174370	160968	235024	58542	59208	98178	121864
WUAT02010410.1	Potri.002G110700.5	21150	29358	33192	32778	20726	31972	42236	28086
WUAT02010414.1	Potri.013G142232.5	2914	4302	2510	4274	3922	4768	4132	2510
WUAT02010415.1	Potri.015G096300.1	11452	10088	10962	17208	11552	11596	9610	9734
WUAT02010418.1	Potri.001G206700.1	13378	19702	15806	22616	22948	25182	22720	12086
WUAT02010430.1	Potri.011G074150.1	1834	2318	2418	2640	4794	4724	3170	2856
WUAT02010432.1	Potri.003G198301.2	5152	5124	7086	8240	9882	12580	8240	5572
WUAT02010434.1	Potri.008G117000.1	10118	5596	8456	14730	4756	5828	4634	6376
WUAT02010436.1	Potri.015G096000.4	10976	8946	11614	9356	16662	17456	14632	10996
WUAT02010437.1	Potri.013G162700.1	5688	5688	4896	6972	6938	5010	6708	4586
WUAT02010438.1	Potri.001G042600.1	22366	18078	19234	19818	29108	23854	30518	24712
WUAT02010441.1	Potri.014G154900.1	20982	14998	23428	26724	22278	23576	20762	24648
WUAT02010443.1	Potri.003G111600.3	9006	7424	9848	16918	4746	5198	4542	8296
WUAT02010445.1	Potri.013G068400.16	10176	11144	11130	15166	7368	12656	15148	11568
WUAT02010446.1	Potri.001G312800.9	4918	4770	6356	6106	3948	6462	6048	5450
WUAT02010450.1	Potri.009G134300.12	1920	1500	2020	2206	1894	3022	3030	1660
WUAT02010453.1	Potri.004G084233.1	6134	4370	4524	6190	9360	7160	4442	7280
WUAT02010455.1	Potri.017G013500.1	14960	14192	13118	19116	12608	15642	15550	11866
WUAT02010459.1	Potri.008G145600.1	9600	8258	6712	14136	6464	8808	7180	9940
WUAT02010462.1	Potri.007G062582.1	0	0	6	0	0	0	0	0
WUAT02010465.1	Potri.002G208251.1	20	4	10	6	8	20	2	6
WUAT02010468.1	Potri.008G130400.1	16130	13012	16862	27872	9600	16298	12756	14944
WUAT02010469.1	Potri.016G144100.3	7278	5812	5200	10948	3068	6116	8600	6688
WUAT02010472.1	Potri.015G131100.5	92420	47002	60508	92912	38438	26844	33078	69500
WUAT02010473.1	Potri.005G212700.1	2794	2494	2816	4198	2398	3198	3658	2750
WUAT02010474.1	Potri.004G032800.2	4134	6288	5648	6478	5114	7352	6682	5056
WUAT02010477.1	Potri.013G143400.2	21642	13508	18448	33880	19076	27176	19078	16394
WUAT02010483.1	Potri.001G412700.1	3458	5006	3162	1670	4212	6766	6542	4366
WUAT02010485.1	Potri.T077590.1	2834	1686	4484	3718	1532	6712	2790	3082
WUAT02010486.1	Potri.006G241000.6	4082	4612	4820	6134	4824	5454	6360	4776
WUAT02010487.1	Potri.005G087300.1	19114	9786	15162	32564	7218	8812	29880	11080
WUAT02010489.1	Potri.005G109000.1	1624	1196	2756	1414	1002	1700	1588	4318
WUAT02010492.1	Potri.001G342933.1	846	870	1106	1308	866	788	852	796
WUAT02010495.1	Potri.016G014000.1	1302	220	776	718	1188	322	240	620
WUAT02010496.1	Potri.014G185948.1	4	6	0	16	4	8	16	16
WUAT02010500.1	Potri.010G052500.1	33618	35860	41672	61516	39320	45790	66682	51966
WUAT02010503.1	Potri.006G181900.3	39656	64144	35904	55370	614	886	538	35998
WUAT02010513.1	Potri.001G267900.2	90972	80330	84406	114960	96324	102466	99588	84334
WUAT02010522.1	Potri.002G226800.3	78460	71354	78376	94940	43978	57422	63824	80692
WUAT02010526.1	Potri.005G200000.6	49114	34322	41990	62068	26812	35264	32148	38688
WUAT02010527.1	Potri.001G302000.4	5794	1848	3184	7062	968	1186	1430	1678
WUAT02010528.1	Potri.008G083200.6	530	860	944	498	1424	1052	1724	254
WUAT02010531.1	Potri.013G027600.2	103370	118286	110264	166312	108424	102952	112568	79984
WUAT02010536.1	Potri.016G059700.3	36124	27492	27326	53414	26198	28016	26114	22672
WUAT02010539.1	Potri.010G231500.1	236	266	32	350	398	20	26	694
WUAT02010540.1	Potri.009G149100.1	18746	21002	24646	37798	25952	30022	33202	21782
WUAT02010542.1	Potri.014G176500.1	2364	2068	2254	2864	2350	2850	2396	1900
WUAT02010545.1	Potri.014G170300.8	80392	69898	79200	100736	34654	45248	43016	75444
WUAT02010549.1	Potri.013G163000.1	2726	2600	1556	4088	2164	5088	3166	3144
WUAT02010550.1	Potri.007G062081.1	2824	2722	4486	5248	2812	3634	2606	3006
WUAT02010551.1	Potri.007G062302.2	1058	2340	1124	2188	1312	1624	5190	1666
WUAT02010552.1	Potri.013G067400.1	2418	1886	1928	4078	1182	1894	974	1928
WUAT02010553.1	Potri.013G140260.3	12946	12434	9106	18664	8164	9380	9608	8338
WUAT02010557.1	Potri.001G087800.3	66880	82252	45166	98602	25728	34248	36446	38588
WUAT02010560.1	Potri.019G103500.1	10	50	48	40	6	34	14	14
WUAT02010567.1	Potri.016G053500.1	5108	1370	15436	27232	15550	13122	8874	3746
WUAT02010568.1	Potri.007G108200.1	1412	1006	1418	2818	988	722	1408	1090
WUAT02010571.1	Potri.018G146300.1	26950	18738	21988	37912	19918	18078	25096	19220
WUAT02010572.1	Potri.010G022000.6	5494	4826	6470	7910	3722	5782	5864	5206
WUAT02010573.1	Potri.004G098700.1	6758	6604	7786	9160	6806	7920	6270	9152
WUAT02010576.1	Potri.012G088300.6	52936	45588	63460	73162	46608	61154	61630	63210
WUAT02010579.1	Potri.014G185948.1	8	4	0	20	0	18	10	70
WUAT02010581.1	Potri.002G232600.2	62732	75956	64616	97434	64556	85672	83814	59064
WUAT02010587.1	Potri.013G133550.2	45266	29382	34092	56054	35516	43360	44054	29096
WUAT02010590.1	Potri.010G208400.1	6038	8392	6750	8452	7462	8152	10356	6016
WUAT02010594.1	Potri.009G170100.2	16468	12208	17128	23378	11982	16346	19112	16656
WUAT02010595.1	Potri.013G142232.5	24	2	18	42	24	12	44	8
WUAT02010599.1	Potri.005G047550.1	568	764	998	972	372	832	322	904
WUAT02010603.1	Potri.009G143200.2	5472	5284	7218	6350	6208	10516	10300	10554
WUAT02010608.1	Potri.008G146100.1	5110	4280	5404	8080	5306	5778	7156	6058
WUAT02010612.1	Potri.007G061781.1	13064	14426	45920	17338	27050	45848	27014	52204
WUAT02010614.1	Potri.013G133550.2	72	16	8	176	18	20	4	8
WUAT02010615.1	Potri.013G141700.3	2458	1476	650	5106	3078	5740	1864	1350
WUAT02010617.1	Potri.001G312800.9	2786	2066	2602	3164	3046	3070	2530	2172
WUAT02010618.1	Potri.016G088600.1	8980	10206	8006	18286	5112	7692	7056	5738
WUAT02010619.1	Potri.015G056501.3	400	384	362	494	282	550	386	308
WUAT02010621.1	Potri.018G066200.1	59970	56688	64990	74812	59550	85746	76822	73012
WUAT02010622.1	Potri.016G080600.1	49080	48806	61562	64288	48818	75590	69022	60694
WUAT02010628.1	Potri.013G139112.2	6	0	0	22	6	2	6	18
WUAT02010629.1	Potri.007G001300.1	1292	642	1372	1268	738	1526	1240	1048
WUAT02010630.1	Potri.013G143400.2	4494	3288	3974	5960	3368	1908	1872	2346
WUAT02010635.1	Potri.018G025000.3	1184	1620	2558	2918	1766	3456	3520	2090
WUAT02010639.1	Potri.008G048900.6	19932	26916	23538	32560	29034	36846	30112	24156
WUAT02010644.1	Potri.013G133550.2	7306	6388	6164	7076	7014	7978	6930	8290
WUAT02010645.1	Potri.014G185948.1	1078	794	738	1240	956	1268	914	708
WUAT02010649.1	Potri.006G017400.1	46624	62216	35814	87692	64190	64988	64140	24472
WUAT02010657.1	Potri.008G219000.4	35346	18950	27968	38942	40238	50428	68910	27830
WUAT02010661.1	Potri.013G141912.1	2234	4138	2312	12964	6966	5318	6058	2886
WUAT02010666.1	Potri.003G131300.1	37966	44108	35182	47246	61762	72536	84868	68808
WUAT02010668.1	Potri.001G216900.2	43346	45116	47648	58908	41846	67184	56612	52932
WUAT02010676.1	Potri.006G260100.4	16	12	2	4	12	16	12	24
WUAT02010680.1	Potri.001G312800.7	1012	1012	1066	1758	928	1394	996	1320
WUAT02010684.1	Potri.013G031700.2	6274	3890	5376	10578	5290	6658	5544	5888
WUAT02010685.1	Potri.002G224000.2	8242	2182	3692	9950	3810	2958	2598	2664
WUAT02010693.1	Potri.010G137400.2	42554	45962	62154	50478	60716	63196	69456	82710
WUAT02010696.1	Potri.003G014176.1	10	16	10	12	4	4	10	14
WUAT02010698.1	Potri.004G145500.11	1560	2282	3470	2528	2574	5250	3504	7300
WUAT02010699.1	Potri.001G441040.1	314	66	182	262	84	176	150	134
WUAT02010702.1	Potri.006G103400.3	7808	7168	8156	8774	6634	7638	9192	8552
WUAT02010704.1	Potri.013G074950.1	12	42	14	22	34	54	32	24
WUAT02010707.1	Potri.005G082901.1	33352	27406	24262	29200	10906	13088	15628	29248
WUAT02010711.1	Potri.003G060300.3	1040	604	1026	1460	220	286	406	572
WUAT02010713.1	Potri.001G335200.1	12364	15220	10376	26446	18992	16026	28674	11344
WUAT02010720.1	Potri.001G012200.7	112536	85724	84870	135022	45564	69850	68810	87614
WUAT02010721.1	Potri.013G138201.1	15016	11378	15148	21388	9934	12588	16408	14108
WUAT02010724.1	Potri.007G033000.5	10366	9780	9982	14744	7378	11158	12312	9274
WUAT02010729.1	Potri.007G061981.1	2880	4116	3700	5572	4220	6284	5310	2546
WUAT02010733.1	Potri.014G177700.1	5832	5028	7314	7644	3080	4480	3046	6626
WUAT02010738.1	Potri.001G312800.7	9832	8536	10096	13184	8464	12116	10754	8938
WUAT02010739.1	Potri.012G031250.1	332	1106	676	2118	198	472	212	536
WUAT02010742.1	Potri.002G089800.2	21270	17832	21494	28156	32296	28046	25858	22130
WUAT02010743.1	Potri.T124307.2	18598	19416	27574	25804	15874	22756	27100	25364
WUAT02010747.1	Potri.010G236100.4	19360	19100	15542	30716	16452	18668	19292	13682
WUAT02010748.1	Potri.014G052400.1	16698	15638	15268	22538	13102	12598	13440	10412
WUAT02010749.1	Potri.004G209800.15	15814	15068	13050	23418	16290	13798	12796	12018
WUAT02010760.1	Potri.003G045500.1	342	64	102	110	56	92	102	620
WUAT02010761.1	Potri.015G048300.1	56118	58938	75026	77082	108944	73916	98220	75086
WUAT02010762.1	Potri.019G083000.1	24810	18282	22098	25026	16164	19214	21498	23032
WUAT02010765.1	Potri.001G052500.1	147666	102032	107194	116196	57890	80760	83626	102056
WUAT02010774.1	Potri.004G084800.9	4010	4274	5098	5272	4010	6778	9152	6774
WUAT02010775.1	Potri.005G195300.1	7946	7022	8246	11726	6018	6916	7488	8802
WUAT02010778.1	Potri.013G029300.2	642	564	478	640	448	776	1004	1512
WUAT02010779.1	Potri.007G061861.1	402	362	378	886	892	1020	602	1362
WUAT02010781.1	Potri.001G312800.9	244	164	114	236	230	348	240	180
WUAT02010783.1	Potri.013G133550.2	8856	11842	10240	13638	9234	11726	13990	9566
WUAT02010788.1	Potri.013G004600.3	42288	52950	45216	56174	40692	43408	55540	46670
WUAT02010789.1	Potri.009G078000.2	3838	3732	4516	6910	1886	2188	2080	3522
WUAT02010790.1	Potri.006G154500.1	178	374	238	422	572	338	424	126
WUAT02010792.1	Potri.001G472700.1	128622	118310	129590	208510	179062	152840	165886	133384
WUAT02010797.1	Potri.012G058400.2	42598	55936	44868	69450	47654	48740	54782	40550
WUAT02010801.1	Potri.001G165000.1	34194	48924	31606	41624	5604	7042	5134	25946
WUAT02010803.1	Potri.010G081800.1	22318	31732	29384	25790	42210	64824	45274	37602
WUAT02010805.1	Potri.015G060300.1	150480	133376	108618	214324	133396	94046	114064	77136
WUAT02010806.1	Potri.013G137077.1	48	58	38	388	254	122	66	188
WUAT02010810.1	Potri.014G150300.1	3930	2216	3510	6180	3290	4398	3448	2426
WUAT02010812.1	Potri.018G068200.2	2	0	0	8	0	0	0	4
WUAT02010814.1	Potri.019G087700.1	34166	26836	33490	43204	28406	34928	33902	29032
WUAT02010815.1	Potri.013G144700.1	121144	99738	70296	140990	32204	31484	39484	57100
WUAT02010819.1	Potri.004G084900.1	60514	26188	35568	60976	14134	21146	17710	31304
WUAT02010823.1	Potri.013G162300.1	3658	4474	5270	5200	5018	5662	6052	5712
WUAT02010832.1	Potri.017G083200.6	2428	4932	3128	5410	6362	7218	6250	2936
WUAT02010833.1	Potri.004G174700.8	48512	60488	51310	70488	44506	58892	65838	50744
WUAT02010834.1	Potri.005G213300.6	6178	8594	8308	16236	13072	21094	21982	8276
WUAT02010836.1	Potri.007G115300.1	102	80	146	190	76	154	52	30
WUAT02010844.1	Potri.017G029900.1	86	86	68	268	286	448	150	56
WUAT02010846.1	Potri.005G024100.1	40648	44722	45284	60512	35054	57186	50224	46696
WUAT02010851.1	Potri.011G074750.3	358	884	1788	1354	916	2224	1286	200
WUAT02010855.1	Potri.013G143400.2	1240	998	1318	1722	840	1040	1350	1622
WUAT02010857.1	Potri.010G080700.6	10718	10064	14450	12374	7346	10644	14664	25694
WUAT02010859.1	Potri.004G140301.1	45508	25978	28538	39420	31746	24462	30188	21406
WUAT02010860.1	Potri.007G061861.1	1682	1626	1608	1030	4644	9064	1974	2672
WUAT02010864.1	Potri.005G169100.6	175310	133960	123484	196008	56564	82212	95464	104876
WUAT02010866.1	Potri.013G140260.3	14	0	14	0	2	16	48	8
WUAT02010868.1	Potri.013G108600.4	5036	4210	5030	7766	4342	4854	4890	3536
WUAT02010869.1	Potri.018G132000.1	10144	12888	14996	15524	11498	12512	12642	10258
WUAT02010877.1	Potri.015G003000.9	5842	5910	5914	8128	2982	6866	5664	4818
WUAT02010878.1	Potri.001G144700.1	7506	7512	8674	6994	6774	10630	6690	6098
WUAT02010882.1	Potri.013G141700.4	31724	35624	40438	42710	31876	42040	43460	36808
WUAT02010886.1	Potri.004G035600.3	36650	27254	27188	36644	34312	38372	42562	35158
WUAT02010891.1	Potri.006G193700.1	56162	46182	45622	41716	36366	60040	41860	50344
WUAT02010892.1	Potri.010G042200.5	16532	8696	12392	22420	15094	15314	10878	9468
WUAT02010894.1	Potri.002G048300.6	59084	43236	49824	60106	50630	70818	69492	64308
WUAT02010896.1	Potri.014G140500.2	10564	13222	12734	16614	18064	24768	17964	11740
WUAT02010904.1	Potri.011G074401.1	6110	3568	4146	7202	4474	3614	4868	3000
WUAT02010905.1	Potri.003G151300.2	92392	31450	19554	60378	6756	11916	9054	24992
WUAT02010906.1	Potri.013G074650.1	4940	5906	7500	5544	11290	15576	12356	10600
WUAT02010909.1	Potri.010G052500.1	862	1136	1410	2086	1210	1068	1624	1268
WUAT02010920.1	Potri.014G083800.1	2382	1610	2042	3656	1096	2330	1814	2578
WUAT02010923.1	Potri.001G158000.4	3804	3890	1492	4266	2730	3294	2564	2800
WUAT02010924.1	Potri.009G073300.1	2622	2134	2224	2564	1606	2266	3464	2936
WUAT02010927.1	Potri.001G258900.3	66776	87180	84704	91000	64324	89520	94230	84494
WUAT02010928.1	Potri.008G096000.9	18348	18944	19032	28762	23066	29376	29816	16780
WUAT02010933.1	Potri.001G060800.1	7362	9302	8680	14134	7666	13468	12036	8592
WUAT02010937.1	Potri.011G111400.2	24678	17866	20372	39394	19694	20822	18320	12766
WUAT02010940.1	Potri.012G055100.1	16002	15026	24490	13484	5174	6310	10890	29644
WUAT02010943.1	Potri.001G152150.1	24	0	2	18	2	8	0	26
WUAT02010945.1	Potri.006G253500.5	16098	14364	15212	18282	9402	13590	15116	19258
WUAT02010954.1	Potri.001G417300.1	26028	20160	24968	36940	21216	25492	18586	22400
WUAT02010955.1	Potri.013G143400.2	158	110	210	282	160	236	136	136
WUAT02010959.1	Potri.013G142124.1	2460	2622	2942	3634	2170	4166	4180	3180
WUAT02010963.1	Potri.013G143400.2	21744	23142	18148	31716	14518	17118	22642	22926
WUAT02010967.1	Potri.006G062200.1	9106	7742	9926	14412	8576	10044	8840	8292
WUAT02010971.1	Potri.011G074901.1	2926	1794	2864	2876	2198	2794	2038	2704
WUAT02010972.1	Potri.001G189500.6	37012	17842	21964	29758	11732	13048	17160	18136
WUAT02010977.1	Potri.006G109700.6	20510	16522	19778	25724	17018	24744	27118	20272
WUAT02010981.1	Potri.001G342933.1	16570	11486	20250	28928	29592	33338	30096	23828
WUAT02010990.1	Potri.012G031250.1	90824	22158	53388	96944	27932	18988	15574	25722
WUAT02010994.1	Potri.012G110800.1	3562	2090	1534	3024	2322	2150	820	1712
WUAT02010995.1	Potri.001G346200.1	4290	3488	4276	5012	5938	8100	7974	5134
WUAT02010997.1	Potri.018G040200.2	4272	2414	3622	6376	2136	2804	3104	2696
WUAT02010999.1	Potri.010G217700.1	4252	3760	6806	8482	2570	3714	2548	5758
WUAT02011001.1	Potri.018G150600.2	798	470	42	8	664	1026	806	438
WUAT02011004.1	Potri.004G125150.1	266	360	278	292	228	298	380	438
WUAT02011006.1	Potri.019G054000.1	1316	1460	1616	2240	1622	2120	2294	1714
WUAT02011008.1	Potri.008G186900.11	31054	28780	30288	42668	27630	43634	39010	34184
