Protein_ID	subject_id	Gene_ID	exprLevel_log	transcript_ID	goTermId	goName	gotermType	goAcc
753865	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
753865	8667	obsolete cathepsin F activity	molecular_function	GO:0016946
753870	143	ubiquitin ligase complex	cellular_component	GO:0000151
753870	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
753870	4913	zinc ion binding	molecular_function	GO:0008270
753870	8306	protein ubiquitination	biological_process	GO:0016567
753876	15867	metal ion binding	molecular_function	GO:0046872
753889	1939	protein kinase activity	molecular_function	GO:0004672
753889	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
753889	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
753889	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
753889	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
753889	2653	ATP binding	molecular_function	GO:0005524
753889	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
753889	3059	protein kinase CK2 complex	cellular_component	GO:0005956
753889	3551	protein phosphorylation	biological_process	GO:0006468
753889	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
753889	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
753893	1939	protein kinase activity	molecular_function	GO:0004672
753893	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
753893	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
753893	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
753893	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
753893	2653	ATP binding	molecular_function	GO:0005524
753893	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
753893	3059	protein kinase CK2 complex	cellular_component	GO:0005956
753893	3551	protein phosphorylation	biological_process	GO:0006468
753893	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
753893	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
753906	143	ubiquitin ligase complex	cellular_component	GO:0000151
753906	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
753906	8306	protein ubiquitination	biological_process	GO:0016567
753931	3932	lipid transport	biological_process	GO:0006869
753931	4931	lipid binding	molecular_function	GO:0008289
753937	2494	amine transmembrane transporter activity	molecular_function	GO:0005275
753937	3929	amino acid transport	biological_process	GO:0006865
753937	7826	membrane	cellular_component	GO:0016020
753964	1170	catalytic activity	molecular_function	GO:0003824
753964	1858	ornithine decarboxylase activity	molecular_function	GO:0004586
753964	3674	polyamine biosynthetic process	biological_process	GO:0006596
753976	1108	translation initiation factor activity	molecular_function	GO:0003743
753976	2964	eukaryotic translation initiation factor 3 complex	cellular_component	GO:0005852
753976	3504	translational initiation	biological_process	GO:0006413
753978	143	ubiquitin ligase complex	cellular_component	GO:0000151
753978	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
753978	4913	zinc ion binding	molecular_function	GO:0008270
753978	8306	protein ubiquitination	biological_process	GO:0016567
753985	1597	threonine-type endopeptidase activity	molecular_function	GO:0004298
753985	1598	obsolete proteasome endopeptidase activity	molecular_function	GO:0004299
753986	1597	threonine-type endopeptidase activity	molecular_function	GO:0004298
753986	1598	obsolete proteasome endopeptidase activity	molecular_function	GO:0004299
754021	2639	copper ion binding	molecular_function	GO:0005507
754021	5084	L-ascorbate oxidase activity	molecular_function	GO:0008447
754025	143	ubiquitin ligase complex	cellular_component	GO:0000151
754025	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
754025	8306	protein ubiquitination	biological_process	GO:0016567
754037	1108	translation initiation factor activity	molecular_function	GO:0003743
754037	3533	regulation of translational initiation	biological_process	GO:0006446
754046	1055	nucleic acid binding	molecular_function	GO:0003676
754046	1813	exonuclease activity	molecular_function	GO:0004527
754046	1872	peroxidase activity	molecular_function	GO:0004601
754046	2757	nucleus	cellular_component	GO:0005634
754046	4033	response to oxidative stress	biological_process	GO:0006979
754046	5463	exodeoxyribonuclease X activity	molecular_function	GO:0008856
754046	5600	ribonuclease R activity	molecular_function	GO:0008997
754046	5465	exodeoxyribonuclease activity, producing 5-phosphomonoesters	molecular_function	GO:0016895
751297	Potri.001G101300.3	WUAT02022403.1	6.233984299	751297	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
751297	Potri.001G101300.3	WUAT02022403.1	6.233984299	751297	1338	DNA helicase activity	molecular_function	GO:0003678
751297	Potri.001G101300.3	WUAT02022403.1	6.233984299	751297	505	diacylglycerol diphosphate phosphatase activity	molecular_function	GO:0000810
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	4688	helicase activity	molecular_function	GO:0004386
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	3386	nucleotide-excision repair	biological_process	GO:0006289
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	2049	thiamine-diphosphatase activity	molecular_function	GO:0004787
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	2757	nucleus	cellular_component	GO:0005634
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	1056	DNA binding	molecular_function	GO:0003677
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	1055	nucleic acid binding	molecular_function	GO:0003676
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	2653	ATP binding	molecular_function	GO:0005524
751297	Potri.001G101300.3	WUAT02006895.1	8.677599667	751297	5406	bis(5-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
751297	5437	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
751297	8207	pyrophosphatase activity	molecular_function	GO:0016462
751297	8545	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
751297	10006	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
751297	10007	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
751297	5336	5-3 DNA helicase activity	molecular_function	GO:0043139
751302	1056	DNA binding	molecular_function	GO:0003677
751302	2746	intracellular anatomical structure	cellular_component	GO:0005622
751316	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
751316	2653	ATP binding	molecular_function	GO:0005524
751316	2855	cytoplasm	cellular_component	GO:0005737
751316	3588	proteolysis	biological_process	GO:0006508
751316	5660	biosynthetic process	biological_process	GO:0009058
751316	5872	peptidoglycan-based cell wall biogenesis	biological_process	GO:0009273
751316	8601	ligase activity	molecular_function	GO:0016874
751316	8608	acid-amino acid ligase activity	molecular_function	GO:0016881
751320	143	ubiquitin ligase complex	cellular_component	GO:0000151
751320	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
751320	4913	zinc ion binding	molecular_function	GO:0008270
751320	8306	protein ubiquitination	biological_process	GO:0016567
751336	1170	catalytic activity	molecular_function	GO:0003824
751336	2639	copper ion binding	molecular_function	GO:0005507
751336	2653	ATP binding	molecular_function	GO:0005524
751336	3881	cation transport	biological_process	GO:0006812
751336	3892	copper ion transport	biological_process	GO:0006825
751336	4804	metabolic process	biological_process	GO:0008152
751336	7479	ion transmembrane transporter activity, phosphorylative mechanism	molecular_function	GO:0015662
751336	7826	membrane	cellular_component	GO:0016020
751336	7827	integral component of membrane	cellular_component	GO:0016021
751336	10823	metal ion transport	biological_process	GO:0030001
751336	8547	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
751336	1342	P-type divalent copper transporter activity	molecular_function	GO:0043682
751336	15867	metal ion binding	molecular_function	GO:0046872
751336	15868	metal ion transmembrane transporter activity	molecular_function	GO:0046873
751362	7826	membrane	cellular_component	GO:0016020
751367	1783	monooxygenase activity	molecular_function	GO:0004497
751367	3218	obsolete electron transport	biological_process	GO:0006118
751367	8437	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
751367	9436	fluorene oxygenase activity	molecular_function	GO:0018585
751367	9437	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
751367	9438	obsolete limonene 8-monooxygenase activity	molecular_function	GO:0018587
751367	9439	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
751367	9440	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
751367	9441	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
751367	9442	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
751367	9443	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
751367	9444	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
751367	9445	tert-butanol 2-monooxygenase activity	molecular_function	GO:0018594
751367	9446	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
751367	9447	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
751367	9448	ammonia monooxygenase activity	molecular_function	GO:0018597
751367	9449	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
751367	9450	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
751367	9451	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
751367	9452	4-nitrophenol 2-monooxygenase activity	molecular_function	GO:0018601
751384	4960	protein prenyltransferase activity	molecular_function	GO:0008318
751384	9225	protein prenylation	biological_process	GO:0018342
751391	1056	DNA binding	molecular_function	GO:0003677
751391	1242	DNA-directed 5-3 RNA polymerase activity	molecular_function	GO:0003899
751391	1243	obsolete DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
751391	1244	obsolete DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
751391	1245	obsolete DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
751391	2757	nucleus	cellular_component	GO:0005634
751391	3444	transcription, DNA-templated	biological_process	GO:0006351
751422	2047	superoxide dismutase activity	molecular_function	GO:0004784
751422	3870	superoxide metabolic process	biological_process	GO:0006801
751422	8562	carbon-oxygen lyase activity	molecular_function	GO:0016835
751422	8563	hydro-lyase activity	molecular_function	GO:0016836
751422	8564	carbon-oxygen lyase activity, acting on polysaccharides	molecular_function	GO:0016837
751422	8565	carbon-oxygen lyase activity, acting on phosphates	molecular_function	GO:0016838
751422	10823	metal ion transport	biological_process	GO:0030001
751422	15867	metal ion binding	molecular_function	GO:0046872
751436	2641	calcium ion binding	molecular_function	GO:0005509
751442	143	ubiquitin ligase complex	cellular_component	GO:0000151
751442	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
751442	4913	zinc ion binding	molecular_function	GO:0008270
751442	8306	protein ubiquitination	biological_process	GO:0016567
751450	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
751450	2757	nucleus	cellular_component	GO:0005634
751450	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
751452	2788	transcription factor TFIID complex	cellular_component	GO:0005669
751452	3446	DNA-templated transcription, initiation	biological_process	GO:0006352
751462	1877	phosphatidylcholine-sterol O-acyltransferase activity	molecular_function	GO:0004607
751462	3707	lipid metabolic process	biological_process	GO:0006629
751462	15031	phospholipid:diacylglycerol acyltransferase activity	molecular_function	GO:0046027
751494	2653	ATP binding	molecular_function	GO:0005524
751494	7796	ATP synthesis coupled proton transport	biological_process	GO:0015986
