Gene_ID	explevel_log	subject_id
WUAT02011688.1	8.34114225659757	Potri.001G255950.1
WUAT02011689.1	9.27985702507917	Potri.005G195400.1
WUAT02011690.1	6.87539625164961	Potri.002G073450.1
WUAT02011692.1	10.5098120478428	Potri.005G150450.2
WUAT02011699.1	9.10473157046689	Potri.007G062522.1
WUAT02011701.1	11.0726329830481	Potri.007G087200.7
WUAT02011702.1	7.60727061047453	Potri.013G142124.1
WUAT02011703.1	6.01621949963149	Potri.002G159400.1
WUAT02011710.1	8.2787848057231	Potri.013G133550.2
WUAT02011711.1	9.23785556742843	Potri.001G106951.1
WUAT02011719.1	9.08950342984207	Potri.007G026500.1
WUAT02011721.1	4.26719236446282	Potri.013G162200.1
WUAT02011723.1	10.0171163509223	Potri.010G073300.2
WUAT02011725.1	6.99946226567928	Potri.011G029100.1
WUAT02011726.1	8.1093318374941	Potri.015G082283.2
WUAT02011728.1	9.08189671519038	Potri.005G154350.1
WUAT02011734.1	7.60807395016043	Potri.004G115500.6
WUAT02011737.1	8.50487527773257	Potri.009G102201.1
WUAT02011743.1	8.41101340392794	Potri.001G343900.2
WUAT02011746.1	5.390452997401	Potri.006G163301.1
WUAT02011748.1	10.202101387468	Potri.011G147500.2
WUAT02011749.1	8.88260153486429	Potri.013G133550.2
WUAT02011751.1	10.1642931116571	Potri.013G068200.1
WUAT02011755.1	5.65408700529224	Potri.008G055500.7
WUAT02011758.1	9.77404043337513	Potri.015G082283.2
WUAT02011759.1	10.3240542735454	Potri.013G134700.5
WUAT02011760.1	8.94963024359879	Potri.006G225500.2
WUAT02011762.1	10.8068535784532	Potri.016G119900.11
WUAT02011763.1	6.35948339628	Potri.019G091000.1
WUAT02011764.1	10.5044957316878	Potri.010G183832.1
WUAT02011767.1	6.83007287607333	Potri.011G155600.1
WUAT02011769.1	10.2031862741561	Potri.011G056800.1
WUAT02011770.1	9.78063667851955	Potri.001G191100.1
WUAT02011771.1	1.70533010801394	Potri.008G183600.3
WUAT02011772.1	9.00780636474038	Potri.012G113700.1
WUAT02011773.1	10.3194054366875	Potri.017G143049.1
WUAT02011774.1	4.35216115267555	Potri.010G052500.1
WUAT02011782.1	9.59680686084516	Potri.010G065100.1
WUAT02011791.1	7.54907541348071	Potri.010G052500.1
WUAT02011792.1	7.69871104573285	Potri.019G006500.1
WUAT02011795.1	10.7857625908947	Potri.018G021000.1
WUAT02011796.1	4.67092815130314	Potri.001G312800.7
WUAT02011797.1	9.46380266737006	Potri.005G070700.6
WUAT02011800.1	9.3895009694931	Potri.001G359700.6
WUAT02011802.1	3.99656145656348	Potri.004G125150.1
WUAT02011809.1	8.7441873786092	Potri.013G133550.2
WUAT02011813.1	8.52645954288957	Potri.001G344000.1
WUAT02011814.1	9.71891897942911	Potri.004G003200.1
WUAT02011816.1	8.61075974716499	Potri.008G128600.1
WUAT02011818.1	11.2931227469287	Potri.007G061721.1
WUAT02011819.1	10.2452784620179	Potri.002G259600.4
WUAT02011824.1	9.33626127315847	Potri.001G342300.5
WUAT02011825.1	8.66122934812475	Potri.008G058600.6
WUAT02011827.1	9.88873000534565	Potri.003G085901.1
WUAT02011833.1	9.77308468472614	Potri.009G027900.1
WUAT02011836.1	9.26020463853685	Potri.011G062100.1
WUAT02011838.1	9.59891762813484	Potri.006G208600.1
WUAT02011857.1	8.05062258131741	Potri.003G040700.1
WUAT02011858.1	10.5045077077827	Potri.008G035300.11
WUAT02011863.1	10.4385069144697	Potri.014G046300.5
WUAT02011864.1	6.55298496895711	Potri.005G107066.1
WUAT02011866.1	9.26888237856701	Potri.006G081300.5
WUAT02011869.1	7.86098904945394	Potri.013G036300.1
WUAT02011872.1	9.19267671658042	Potri.008G147700.1
WUAT02011873.1	9.17568865656038	Potri.013G163000.1
WUAT02011877.1	8.3970357714829	Potri.011G075051.1
WUAT02011881.1	9.3254132615934	Potri.003G000500.10
WUAT02011890.1	8.17966968000824	Potri.005G068900.3
WUAT02011894.1	8.28592514037431	Potri.018G049600.1
WUAT02011898.1	8.15540250452539	Potri.011G076800.2
WUAT02011899.1	10.4915357341115	Potri.015G039000.4
WUAT02011907.1	9.79842615804085	Potri.016G091200.2
WUAT02011909.1	9.96532504824495	Potri.002G059000.3
WUAT02011913.1	9.91091058372856	Potri.007G020100.1
WUAT02011915.1	7.99024810108036	Potri.004G052100.1
WUAT02011916.1	9.0824744350902	Potri.003G034900.12
WUAT02011917.1	8.37954632605372	Potri.019G112300.2
WUAT02011921.1	8.08691805447663	Potri.011G072691.1
WUAT02011922.1	7.02506718494303	Potri.001G465900.1
WUAT02011924.1	-1.28153507669959	Potri.001G312800.9
WUAT02011927.1	9.79597541649029	Potri.008G043100.1
WUAT02011935.1	8.99650087452854	Potri.014G185804.1
WUAT02011940.1	11.0393470045905	Potri.003G128500.1
WUAT02011944.1	10.0044209015377	Potri.017G115500.1
WUAT02011947.1	3.6006277833598	Potri.013G142232.6
WUAT02011948.1	11.5739691344643	Potri.007G062242.1
WUAT02011949.1	6.58410186695413	Potri.010G052500.1
WUAT02011953.1	9.71695194602699	Potri.007G033801.2
WUAT02011954.1	3.14755303486406	Potri.012G031250.1
WUAT02011958.1	4.02506127914823	Potri.016G094100.3
WUAT02011959.1	7.32984602144083	Potri.010G052500.1
WUAT02011962.1	11.377866046475	Potri.013G133550.2
WUAT02011965.1	11.4064492821673	Potri.002G072100.1
WUAT02011967.1	10.2469717480833	Potri.002G132300.1
WUAT02011968.1	10.4849147755036	Potri.011G143900.3
WUAT02011975.1	8.3431186000958	Potri.014G095700.3
WUAT02011976.1	8.97823033280272	Potri.003G086400.5
WUAT02011980.1	8.64889450451882	Potri.008G070600.4
WUAT02011988.1	9.13151327899573	Potri.007G034900.11
WUAT02011989.1	9.39285553563861	Potri.013G142972.1
WUAT02011990.1	7.73262869469943	Potri.005G045500.4
WUAT02011993.1	9.28394012418435	Potri.003G134900.8
WUAT02011994.1	5.39688916358924	Potri.013G142124.1
WUAT02011998.1	10.7731638729762	Potri.008G050200.3
WUAT02011999.1	8.98657544251353	Potri.013G143400.2
WUAT02012002.1	7.92429898701097	Potri.013G140850.2
WUAT02012003.1	11.0479174385098	Potri.002G055800.2
WUAT02012008.1	10.7977477840382	Potri.006G058700.1
WUAT02012012.1	6.21924193201991	Potri.014G003600.5
WUAT02012015.1	4.12024060651486	Potri.013G137900.3
WUAT02012016.1	9.73685081935747	Potri.008G097400.1
WUAT02012025.1	10.6894649949094	Potri.014G160000.1
WUAT02012026.1	7.95458387622363	Potri.013G162700.1
WUAT02012028.1	7.24195193214502	Potri.018G075000.5
WUAT02012030.1	5.91515998752129	Potri.009G012400.2
WUAT02012032.1	8.46869396656171	Potri.001G335300.1
WUAT02012035.1	9.67425288377272	Potri.010G023800.1
WUAT02012038.1	8.19824705054899	Potri.010G206600.1
WUAT02012039.1	10.6812108031241	Potri.013G160000.1
WUAT02012040.1	8.85072889354522	Potri.013G143400.2
WUAT02012053.1	9.78337525289038	Potri.006G016300.4
WUAT02012061.1	10.6439442479439	Potri.013G011600.4
WUAT02012067.1	8.36242572531032	Potri.013G130300.1
WUAT02012070.1	10.7578710995397	Potri.002G035900.1
WUAT02012079.1	8.50723509062839	Potri.012G002600.10
WUAT02012080.1	10.3850309733399	Potri.006G000700.8
WUAT02012084.1	6.69246069142397	Potri.013G144600.1
WUAT02012085.1	7.86035945845952	Potri.009G040700.2
WUAT02012087.1	8.82936698899358	Potri.001G440900.1
WUAT02012088.1	10.8434763718196	Potri.009G124500.1
WUAT02012089.1	10.6163511354907	Potri.003G032100.4
WUAT02012093.1	10.1115472355328	Potri.002G032100.2
WUAT02012094.1	7.09252131354326	Potri.014G185948.1
WUAT02012097.1	8.39898633391326	Potri.008G221801.2
WUAT02012099.1	3.61856872138106	Potri.013G139112.1
WUAT02012106.1	10.8910669129023	Potri.001G219200.1
WUAT02012110.1	11.8169066940126	Potri.002G113300.1
WUAT02012111.1	9.67633008125357	Potri.002G209900.6
WUAT02012113.1	10.1132013408174	Potri.002G166200.1
WUAT02012114.1	3.48414210413684	Potri.011G028400.1
WUAT02012115.1	9.87006584865874	Potri.006G048800.1
WUAT02012123.1	11.2120989671494	Potri.006G113300.1
WUAT02012124.1	11.3108466875077	Potri.006G225700.1
WUAT02012125.1	8.91012110454594	Potri.014G090100.2
WUAT02012128.1	9.26323391356811	Potri.015G142000.1
WUAT02012129.1	11.9758022849512	Potri.011G027700.2
WUAT02012141.1	9.19438593800122	Potri.008G014100.1
WUAT02012142.1	9.25945031746634	Potri.009G012400.2
WUAT02012146.1	10.422813924006	Potri.008G133400.13
WUAT02012151.1	10.4655440348237	Potri.008G054600.1
WUAT02012157.1	7.94186810017764	Potri.007G147200.1
WUAT02012160.1	11.5175231688955	Potri.014G099200.1
WUAT02012161.1	7.69381394891498	Potri.002G041100.1
WUAT02012162.1	9.48401798958972	Potri.013G021400.6
WUAT02012164.1	4.30168450019805	Potri.014G193500.10
WUAT02012169.1	10.7103585142147	Potri.006G232300.5
WUAT02012174.1	10.5017696393041	Potri.009G033600.1
WUAT02012177.1	5.92135700979162	Potri.006G197200.3
WUAT02012178.1	5.88418243201606	Potri.003G131200.1
WUAT02012180.1	10.6798758292788	Potri.002G205025.2
WUAT02012183.1	10.5028811424797	Potri.005G249200.1
WUAT02012187.1	9.11558282952886	Potri.007G061861.1
WUAT02012192.1	10.7380598516009	Potri.007G062322.1
WUAT02012199.1	1.99899397132913	Potri.014G185948.1
WUAT02012200.1	8.73688443365193	Potri.015G022000.1
WUAT02012203.1	2.1626195834429	Potri.001G433466.3
WUAT02012205.1	9.07300075421951	Potri.005G232800.1
WUAT02012207.1	9.28391191038093	Potri.002G109800.8
WUAT02012209.1	7.1282557863727	Potri.007G058500.1
WUAT02012214.1	10.3777128139635	Potri.014G038600.2
WUAT02012216.1	4.6831296976537	Potri.002G011800.1
WUAT02012218.1	7.72237008398538	Potri.009G006100.3
WUAT02012223.1	9.88842351802192	Potri.002G215900.1
WUAT02012227.1	10.8500780058751	Potri.003G031900.4
WUAT02012229.1	11.154858959754	Potri.010G082101.2
WUAT02012230.1	6.39164715465089	Potri.010G096500.2
WUAT02012232.1	10.1392318489185	Potri.011G157100.1
WUAT02012236.1	6.79754173523865	Potri.006G222000.1
WUAT02012237.1	9.59760374862309	Potri.006G114700.1
WUAT02012242.1	4.76436201929514	Potri.006G222000.1
WUAT02012245.1	10.6832554074598	Potri.010G052500.1
WUAT02012249.1	8.41302795646837	Potri.012G064500.3
WUAT02012251.1	6.66462739016301	Potri.007G062302.2
WUAT02012255.1	11.445885164561	Potri.004G137100.2
WUAT02012260.1	10.3345727906167	Potri.007G061861.1
WUAT02012262.1	6.67200089477043	Potri.002G114400.4
WUAT02012263.1	10.1799276864137	Potri.013G074800.1
WUAT02012266.1	8.48628012704302	Potri.006G208300.2
WUAT02012268.1	8.31358911587417	Potri.005G012600.5
WUAT02012272.1	7.07886494016863	Potri.012G058400.2
WUAT02012277.1	11.7868467181999	Potri.003G130700.1
WUAT02012278.1	10.4069207592008	Potri.001G222700.1
WUAT02012279.1	2.66146451047643	Potri.001G312800.9
WUAT02012281.1	10.9930552210059	Potri.013G079900.2
WUAT02012282.1	11.6106718288912	Potri.001G094900.1
WUAT02012286.1	10.3540534318982	Potri.006G003800.11
WUAT02012290.1	11.2674333201979	Potri.015G060200.1
WUAT02012292.1	10.4997439554532	Potri.011G073900.2
WUAT02012294.1	2.318949927644	Potri.010G027100.2
WUAT02012296.1	10.864758126274	Potri.009G064100.1
WUAT02012298.1	4.52755728226512	Potri.005G100500.1
WUAT02012299.1	11.4597984062002	Potri.018G085500.3
WUAT02012300.1	4.93072606762204	Potri.001G052000.1
WUAT02012301.1	10.1296620620374	Potri.013G075100.1
WUAT02012304.1	9.64072243219814	Potri.005G225700.1
WUAT02012313.1	6.09584945118753	Potri.013G140850.2
WUAT02012314.1	9.90206683057398	Potri.001G441040.1
WUAT02012317.1	6.7629043042521	Potri.019G040400.2
WUAT02012321.1	7.34088921838889	Potri.011G074067.1
WUAT02012322.1	11.6822934553413	Potri.014G185948.1
WUAT02012326.1	6.36511337589088	Potri.004G208800.2
WUAT02012331.1	7.77898857149238	Potri.005G194500.1
WUAT02012336.1	9.98375962907177	Potri.002G207800.1
WUAT02012341.1	10.1633767470428	Potri.006G107300.2
WUAT02012345.1	2.84440932795131	Potri.007G062522.1
WUAT02012347.1	7.34440492174391	Potri.011G009600.2
WUAT02012349.1	8.74878788630371	Potri.010G088800.2
WUAT02012353.1	9.11171887754626	Potri.004G116100.2
WUAT02012354.1	7.64703551254912	Potri.001G172300.1
WUAT02012355.1	8.94247889277748	Potri.016G113600.5
WUAT02012358.1	8.57196687431573	Potri.018G087600.1
WUAT02012363.1	9.76104376905579	Potri.014G189900.11
WUAT02012366.1	2.55222035809233	Potri.001G134100.5
WUAT02012367.1	9.43355875983821	Potri.008G046500.1
WUAT02012372.1	8.3682351605068	Potri.014G153000.1
WUAT02012373.1	10.1034276524795	Potri.004G231525.1
WUAT02012376.1	10.3423129457559	Potri.001G252400.1
WUAT02012379.1	8.50709167822662	Potri.015G056501.3
WUAT02012380.1	9.22687861439636	Potri.013G162400.1
WUAT02012381.1	9.6868985603392	Potri.002G128700.11
WUAT02012385.1	6.00078637629739	Potri.007G060300.3
WUAT02012389.1	11.2889765939329	Potri.004G160400.4
WUAT02012391.1	8.93141410522131	Potri.001G240300.1
WUAT02012394.1	12.965946837766	Potri.001G222600.23
WUAT02012396.1	8.49170862629847	Potri.008G133300.1
WUAT02012398.1	3.99271945180346	Potri.010G052500.1
WUAT02012399.1	9.97199426230432	Potri.017G057500.1
WUAT02012407.1	11.5265260402782	Potri.009G062200.5
WUAT02012408.1	8.76372454173457	Potri.001G277700.3
WUAT02012412.1	10.2341848223669	Potri.002G262900.1
WUAT02012413.1	12.2108322248976	Potri.013G133550.1
WUAT02012419.1	5.41390256568896	Potri.011G074150.1
WUAT02012421.1	10.0118864324546	Potri.009G132100.1
WUAT02012425.1	7.13991299871739	Potri.013G142232.5
WUAT02012430.1	8.5341128682921	Potri.002G258900.1
WUAT02012432.1	0.986523742457746	Potri.001G312800.9
WUAT02012433.1	3.28002732085921	Potri.001G457700.1
WUAT02012434.1	8.95703899166927	Potri.013G143400.2
WUAT02012435.1	9.65105667019002	Potri.018G096600.1
WUAT02012443.1	8.49291236915489	Potri.007G115900.1
WUAT02012445.1	9.32258859327325	Potri.012G090600.3
WUAT02012446.1	9.57733630516455	Potri.006G120200.1
WUAT02012448.1	9.2194487374553	Potri.005G199200.4
WUAT02012449.1	7.9134745466028	Potri.005G032800.1
WUAT02012452.1	10.3602963446087	Potri.014G104600.3
WUAT02012457.1	9.92447186124761	Potri.012G031250.1
WUAT02012458.1	9.36870373936628	Potri.008G221801.2
WUAT02012461.1	8.40336578672342	Potri.001G289200.5
WUAT02012463.1	6.37855173323047	Potri.013G162700.1
WUAT02012466.1	9.97857375751476	Potri.013G143400.2
WUAT02012475.1	8.15679361881605	Potri.012G062700.1
WUAT02012480.1	10.7845291570288	Potri.011G081200.4
WUAT02012483.1	4.93661744673233	Potri.014G167100.3
WUAT02012488.1	8.02792103321443	Potri.001G191200.4
WUAT02012493.1	6.46985857224714	Potri.005G072100.1
WUAT02012495.1	6.86348578207301	Potri.009G147800.3
WUAT02012499.1	7.6198796481319	Potri.001G370600.1
WUAT02012502.1	8.31172311607827	Potri.013G105000.1
WUAT02012504.1	9.14000893242266	Potri.010G205700.1
WUAT02012506.1	8.43922627088308	Potri.001G182000.1
WUAT02012510.1	1.62418966661567	Potri.014G054600.2
WUAT02012511.1	11.1137270690147	Potri.010G045100.4
WUAT02012513.1	8.60425694572093	Potri.001G113500.2
WUAT02012515.1	8.07336573354842	Potri.009G114900.5
WUAT02012516.1	9.94945419509759	Potri.005G161366.1
WUAT02012521.1	9.56126891991211	Potri.010G052500.1
WUAT02012522.1	9.50418720971747	Potri.001G341900.1
WUAT02012524.1	8.93949713609686	Potri.002G060400.1
WUAT02012525.1	3.68107532057298	Potri.013G139670.1
WUAT02012529.1	11.6036631753818	Potri.011G113575.1
WUAT02012534.1	12.2432269896788	Potri.003G161900.3
WUAT02012538.1	9.63222891983254	Potri.018G032900.1
WUAT02012540.1	7.83264979575217	Potri.005G142100.5
WUAT02012547.1	10.8293308847745	Potri.010G045900.2
WUAT02012551.1	8.98027540647999	Potri.001G362100.1
WUAT02012556.1	11.2348407346363	Potri.014G056700.2
WUAT02012561.1	8.21230934348553	Potri.007G123600.1
WUAT02012563.1	4.45473400195165	Potri.013G139112.1
WUAT02012565.1	8.71250910362727	Potri.007G023200.2
WUAT02012578.1	4.62952738930114	Potri.013G143400.2
WUAT02012579.1	6.09327375065488	Potri.013G143400.2
WUAT02012580.1	10.5503385657115	Potri.002G238200.3
WUAT02012583.1	8.11402757488215	Potri.010G179700.1
WUAT02012585.1	6.42003577191932	Potri.010G206600.1
WUAT02012587.1	8.2265196706803	Potri.007G001300.1
WUAT02012592.1	11.7640513383628	Potri.002G188600.4
WUAT02012595.1	10.5762704374726	Potri.006G108800.3
WUAT02012601.1	7.07233793833619	Potri.013G133550.1
WUAT02012604.1	1.74555047637483	Potri.006G188700.1
WUAT02012607.1	11.4054426280908	Potri.002G160900.8
WUAT02012610.1	9.90415578946663	Potri.008G136100.2
WUAT02012611.1	8.45709883505373	Potri.006G101500.14
WUAT02012619.1	11.0332201167442	Potri.002G193000.2
WUAT02012621.1	8.24224952844505	Potri.010G064700.2
WUAT02012625.1	3.47916901625559	Potri.004G125150.1
WUAT02012626.1	9.37643565165485	Potri.006G203200.1
WUAT02012628.1	10.0816516459359	Potri.012G047500.1
WUAT02012637.1	9.2773989587662	Potri.001G312800.9
WUAT02012641.1	6.09917833786485	Potri.010G052500.1
WUAT02012643.1	5.29185097099079	Potri.003G201200.4
WUAT02012645.1	9.76912602906511	Potri.005G068400.7
WUAT02012646.1	9.82291462430591	Potri.008G224210.1
WUAT02012650.1	7.61383674737499	Potri.007G062302.1
WUAT02012651.1	10.7568564167419	Potri.017G032200.3
WUAT02012652.1	9.35129870468098	Potri.001G145400.1
WUAT02012655.1	10.6445359257664	Potri.006G056600.1
WUAT02012658.1	0.293998582480503	Potri.010G052500.1
WUAT02012660.1	9.34120480132307	Potri.014G110900.2
WUAT02012662.1	4.67316153806411	Potri.001G457700.1
WUAT02012664.1	7.59425412729168	Potri.011G042600.1
WUAT02012665.1	10.1876238766197	Potri.006G052400.1
WUAT02012669.1	10.3918823909346	Potri.013G018800.2
WUAT02012671.1	2.31586577828613	Potri.001G131400.4
WUAT02012672.1	9.25464765319115	Potri.001G253400.12
WUAT02012682.1	10.5115689353539	Potri.007G009800.1
WUAT02012683.1	6.85684571191008	Potri.018G111751.1
WUAT02012688.1	6.70004592868026	Potri.013G079600.2
WUAT02012692.1	7.80236829577386	Potri.013G086100.1
WUAT02012693.1	10.4130289552851	Potri.012G080000.1
WUAT02012694.1	10.3589957549248	Potri.002G248300.2
WUAT02012696.1	9.71216777453239	Potri.009G035000.3
WUAT02012700.1	7.8611970740007	Potri.014G149400.2
WUAT02012703.1	7.33175592714175	Potri.008G208300.2
WUAT02012711.1	6.94650088658587	Potri.003G131200.1
WUAT02012715.1	6.28797010593344	Potri.008G224210.1
WUAT02012719.1	6.28404594559864	Potri.016G119700.1
WUAT02012723.1	10.1998523454853	Potri.012G031250.1
WUAT02012724.1	10.4481381707778	Potri.007G062061.1
WUAT02012727.1	8.87356033847931	Potri.007G027600.1
WUAT02012730.1	9.40738292228076	Potri.007G093600.1
WUAT02012733.1	8.52733247288288	Potri.014G185948.1
WUAT02012735.1	10.8920927909707	Potri.004G019900.2
WUAT02012740.1	6.67267921602522	Potri.010G059100.1
WUAT02012741.1	10.7121604988962	Potri.004G035300.4
WUAT02012745.1	10.0507061249959	Potri.010G205700.1
WUAT02012746.1	5.03808518792367	Potri.010G067700.2
WUAT02012747.1	9.54533468299218	Potri.013G133550.1
WUAT02012749.1	10.1044987420452	Potri.003G204600.1
WUAT02012754.1	10.964460865204	Potri.001G036100.4
WUAT02012755.1	11.18795126557	Potri.013G142972.1
WUAT02012756.1	3.14776663378192	Potri.001G120200.1
WUAT02012760.1	8.1169870627757	Potri.001G312800.9
WUAT02012768.1	8.87568739564933	Potri.017G129000.13
WUAT02012772.1	9.84713109305252	Potri.002G112700.1
WUAT02012775.1	2.71572819067199	Potri.013G133550.1
WUAT02012776.1	5.35781235840168	Potri.010G216300.2
WUAT02012777.1	10.2815754008487	Potri.001G004800.1
WUAT02012782.1	8.73558226061391	Potri.011G045912.1
WUAT02012785.1	9.93220416228827	Potri.006G107500.3
WUAT02012786.1	11.8011078206863	Potri.011G134200.15
WUAT02012789.1	11.0192576313149	Potri.019G041300.4
WUAT02012791.1	9.93151531851854	Potri.013G074650.1
WUAT02012795.1	9.39600227891072	Potri.006G163301.1
WUAT02012796.1	5.6768116257677	Potri.011G123700.2
WUAT02012799.1	7.40916167048588	Potri.012G058400.2
WUAT02012804.1	10.5859547700456	Potri.001G312800.7
WUAT02012807.1	0.294299640986071	Potri.001G312800.9
WUAT02012813.1	7.72787317529153	Potri.011G125100.1
WUAT02012814.1	6.9464010443344	Potri.007G025300.7
WUAT02012817.1	10.3947289354047	Potri.013G133550.2
WUAT02012821.1	6.2199808757719	Potri.011G073900.2
WUAT02012826.1	9.26965823456659	Potri.014G068700.2
WUAT02012831.1	11.7444755711265	Potri.001G003800.1
WUAT02012835.1	9.25234166269309	Potri.011G113575.1
WUAT02012839.1	9.85965647369453	Potri.002G083400.10
WUAT02012840.1	10.5893312011798	Potri.001G054600.1
WUAT02012842.1	8.96217250715801	Potri.001G374200.4
WUAT02012846.1	9.96092723509341	Potri.011G006100.4
WUAT02012848.1	10.2593993050111	Potri.010G065100.1
WUAT02012849.1	8.01380892536472	Potri.012G031250.1
WUAT02012853.1	9.51532013086694	Potri.009G103000.1
WUAT02012859.1	5.20068308264743	Potri.005G212700.1
WUAT02012862.1	10.04786277811	Potri.008G061300.1
WUAT02012866.1	7.83332050696789	Potri.006G163301.1
WUAT02012868.1	9.30241884456781	Potri.001G312800.9
WUAT02012870.1	10.4384619526804	Potri.015G143700.5
WUAT02012872.1	8.47951307847658	Potri.011G125200.5
WUAT02012874.1	10.522736016446	Potri.001G334300.2
WUAT02012875.1	9.52211344396758	Potri.015G140400.2
WUAT02012877.1	11.1707432597873	Potri.018G106600.1
WUAT02012880.1	8.70473881480437	Potri.001G062566.1
WUAT02012881.1	7.92225301339898	Potri.009G073500.1
WUAT02012884.1	6.06950559008806	Potri.013G136466.1
WUAT02012885.1	6.26727812012032	Potri.004G202466.1
WUAT02012887.1	0.966793880626583	Potri.013G141700.2
WUAT02012889.1	8.60114388637169	Potri.009G050200.2
WUAT02012890.1	10.9372779033504	Potri.016G081300.1
WUAT02012891.1	10.117668269726	Potri.006G049100.1
WUAT02012892.1	9.10135831687347	Potri.003G089500.3
WUAT02012893.1	7.47179958095499	Potri.007G090600.1
WUAT02012894.1	9.30250316853534	Potri.011G074301.1
WUAT02012902.1	8.28150199104944	Potri.001G312800.7
