Gene_ID	subject_id	G_T1_Rep1	G_T1_Rep2	G_T1_Rep3	G_T1_Rep4	G_T2_Rep1	G_T2_Rep2	G_T2_Rep3	G_T2_Rep4
WUAT02015232.1	Potri.009G109900.3	9182	12260	5302	15542	13824	7618	11778	11096
WUAT02015238.1	Potri.005G154300.1	2154	2772	2864	2928	2664	3286	2070	3498
WUAT02015239.1	Potri.008G224093.1	372	470	398	502	812	754	614	680
WUAT02015240.1	Potri.008G084700.5	15246	10018	13688	26492	11094	13814	19766	18702
WUAT02015242.1	Potri.011G162500.1	168	300	280	328	440	358	266	356
WUAT02015243.1	Potri.010G092800.1	25078	30180	20334	39674	25780	20146	23076	25464
WUAT02015246.1	Potri.006G064200.4	8210	11330	9828	12650	15120	16326	19276	15122
WUAT02015252.1	Potri.008G114900.1	66064	101240	81328	113334	172630	113322	128558	109530
WUAT02015255.1	Potri.006G004000.1	11224	17568	10534	17024	22170	18114	22968	22076
WUAT02015258.1	Potri.001G346900.1	664	2032	276	1524	418	570	580	384
WUAT02015260.1	Potri.012G059200.8	80630	117396	60074	154734	73208	60666	65620	66858
WUAT02015261.1	Potri.008G033000.5	92224	103216	52998	150442	71124	44332	52870	45810
WUAT02015264.1	Potri.001G090800.2	1750	4714	4324	5878	11882	9880	25506	9412
WUAT02015265.1	Potri.003G040250.1	394	780	482	568	384	332	868	1456
WUAT02015266.1	Potri.001G014900.2	3510	5154	4702	6278	2810	3776	3952	6198
WUAT02015272.1	Potri.007G098400.2	7128	10878	10148	12074	11408	12744	15376	19242
WUAT02015273.1	Potri.001G111400.1	1468	2628	1464	2430	2156	1840	2168	2822
WUAT02015274.1	Potri.006G092900.1	8270	10948	7106	11836	18336	9406	11166	12308
WUAT02015276.1	Potri.011G074067.1	74	4	44	6	14	2	4	2
WUAT02015277.1	Potri.015G048200.4	17082	33712	48566	22998	29670	67510	59724	78510
WUAT02015278.1	Potri.013G141912.1	21980	20948	14772	36488	8248	8564	4622	12222
WUAT02015287.1	Potri.013G142232.6	39576	47932	53170	59886	10382	19740	23112	29870
WUAT02015288.1	Potri.013G006400.1	29542	37818	32510	43782	32906	31354	27046	29664
WUAT02015292.1	Potri.001G218800.1	1684	8496	1798	2888	12880	4206	4438	4396
WUAT02015295.1	Potri.009G079700.1	25256	39420	22124	52302	20864	22422	19512	22416
WUAT02015300.1	Potri.016G095750.5	12882	19776	12380	22258	16384	15278	16076	15918
WUAT02015301.1	Potri.007G020100.1	297618	251622	246308	469728	114350	77778	91526	124406
WUAT02015314.1	Potri.008G207000.1	6526	12102	7034	11348	46488	18396	17338	13508
WUAT02015315.1	Potri.004G064600.4	1270	1946	1478	2274	1088	1400	328	1028
WUAT02015319.1	Potri.013G143400.2	1464	1824	1238	2096	1316	1576	1584	2422
WUAT02015328.1	Potri.001G312800.7	610	1278	488	1124	764	806	1462	1766
WUAT02015331.1	Potri.013G143400.2	50286	84090	50520	80450	30926	21720	21860	33566
WUAT02015335.1	Potri.016G129700.1	7830	10758	7086	10754	10506	8428	6818	8476
WUAT02015337.1	Potri.T124304.1	11300	14196	10398	15868	13638	8732	8946	11648
WUAT02015340.1	Potri.016G080900.10	1282	1366	720	1600	1776	1146	1180	1012
WUAT02015342.1	Potri.001G312800.9	72876	133164	40398	86450	11442	22366	18350	36938
WUAT02015350.1	Potri.005G257900.2	8804	11116	6048	13992	40412	10902	17502	17488
WUAT02015352.1	Potri.002G001900.9	58	86	82	142	88	32	230	70
WUAT02015354.1	Potri.005G052700.1	2	0	4	0	8	34	2	12
WUAT02015355.1	Potri.004G024800.1	13726	9972	10424	13624	11672	10244	10276	8646
WUAT02015356.1	Potri.019G047540.1	24	54	30	46	60	26	18	58
WUAT02015357.1	Potri.012G111000.2	3952	7074	3976	6338	10770	7448	11130	9336
WUAT02015359.1	Potri.008G203600.7	2796	3226	2406	2926	3586	3098	3452	3638
WUAT02015364.1	Potri.002G185400.1	93592	323374	107960	130636	12548	21352	19460	46366
WUAT02015369.1	Potri.007G127000.1	15382	20476	11558	21644	12780	12468	12984	25812
WUAT02015377.1	Potri.017G058300.6	20442	32472	26590	33358	25964	31354	33978	36652
WUAT02015380.1	Potri.018G133000.2	4940	4458	5200	7948	1914	1856	970	1966
WUAT02015382.1	Potri.001G312800.9	19806	32658	23114	35570	25358	25696	32044	34154
WUAT02015384.1	Potri.010G215200.14	6	108	72	132	190	14	22	14
WUAT02015386.1	Potri.001G359700.6	3268	4956	3712	5366	4522	4056	3870	4678
WUAT02015388.1	Potri.004G123500.1	1222	2186	736	3620	1208	1422	1434	1652
WUAT02015389.1	Potri.013G022100.2	67404	33668	68374	54084	22458	74728	18288	160344
WUAT02015391.1	Potri.005G148800.2	36700	43610	52840	56516	53438	77568	70780	100378
WUAT02015392.1	Potri.013G143400.2	12	14	10	12	18	6	18	18
WUAT02015395.1	Potri.003G125400.1	155364	98720	119120	132440	11578	10758	3658	76514
WUAT02015397.1	Potri.006G127200.2	23232	56640	61130	34624	35048	57798	57394	92214
WUAT02015400.1	Potri.004G003401.1	4340	4326	3670	4884	3390	1768	2316	3526
WUAT02015404.1	Potri.008G209300.1	3154	6838	2530	6290	18962	22454	35004	8286
WUAT02015405.1	Potri.013G144800.4	5018	5024	4494	6710	4260	3350	4006	4862
WUAT02015406.1	Potri.006G152000.16	24406	28582	26118	32952	12366	15758	13354	16188
WUAT02015410.1	Potri.016G136400.3	7248	9390	9030	12078	19154	12450	12408	10882
WUAT02015413.1	Potri.015G013900.1	15354	22224	12924	23144	17894	14526	19278	14262
WUAT02015418.1	Potri.004G213500.1	16762	17680	14024	20414	27200	14458	14442	18480
WUAT02015419.1	Potri.007G049000.7	86240	149694	86582	214172	116872	110880	83010	119722
WUAT02015423.1	Potri.013G092500.1	206	182	68	354	172	84	60	96
WUAT02015430.1	Potri.010G218600.2	32196	55440	37470	51662	20938	24820	34424	29430
WUAT02015431.1	Potri.006G033400.1	2086	3960	1286	4088	11528	3606	9156	4092
WUAT02015436.1	Potri.002G247900.3	24838	36984	36368	39544	21566	23554	26940	31898
WUAT02015438.1	Potri.001G105400.3	22192	31870	27156	29808	56918	35310	35776	41066
WUAT02015444.1	Potri.005G114700.1	24	86	46	34	100	80	26	20
WUAT02015445.1	Potri.015G099700.2	45074	34902	29230	49834	23312	16274	23240	31876
WUAT02015450.1	Potri.018G065400.1	11172	12742	11462	15498	16792	14456	15734	19756
WUAT02015451.1	Potri.005G237900.1	5780	3534	4788	6256	2070	1778	1644	4658
WUAT02015454.1	Potri.002G031550.1	15964	17306	20726	22606	5736	5836	5714	9422
WUAT02015459.1	Potri.014G134100.3	14056	24044	18254	25066	26762	19314	25628	33682
WUAT02015463.1	Potri.011G074700.2	35812	45828	36190	53156	39810	36698	36816	49564
WUAT02015468.1	Potri.016G062100.2	110	198	152	76	122	134	64	170
WUAT02015471.1	Potri.002G243700.1	16002	30096	17494	33958	25430	13816	24492	19684
WUAT02015475.1	Potri.003G175366.1	38	36	26	22	284	28	40	158
WUAT02015477.1	Potri.011G022800.5	10942	7116	7748	13542	992	1066	926	2764
WUAT02015481.1	Potri.010G068500.1	6096	7780	8202	11322	6890	5438	6596	7772
WUAT02015486.1	Potri.006G069900.2	5066	4808	2422	8402	3876	2690	3230	3622
WUAT02015490.1	Potri.004G013400.1	18408	24322	13844	24888	22228	14892	27784	24128
WUAT02015491.1	Potri.001G138500.2	456	772	430	930	310	480	398	558
WUAT02015499.1	Potri.014G083900.5	16232	23170	21038	28664	62350	16490	17384	27394
WUAT02015504.1	Potri.001G402500.1	60482	106664	101884	90662	69860	79436	94546	134268
WUAT02015508.1	Potri.013G027600.2	18296	25472	20176	33024	23996	31184	37494	43894
WUAT02015510.1	Potri.008G224210.1	4	4	0	2	16	0	0	40
WUAT02015514.1	Potri.013G139112.1	10972	22960	14812	19304	165400	55218	62972	32248
WUAT02015517.1	Potri.014G087900.1	41654	64140	42410	69196	47620	51158	62956	66506
WUAT02015519.1	Potri.011G058300.1	1200	660	1020	1732	1810	910	1026	484
WUAT02015522.1	Potri.014G136400.1	5740	4702	2966	10620	7666	4940	6866	5596
WUAT02015526.1	Potri.013G047400.1	9842	16076	11192	17188	17606	14584	13592	19580
WUAT02015535.1	Potri.007G068600.2	4372	4136	3800	7222	4054	2914	3262	4230
WUAT02015538.1	Potri.017G083200.6	280	558	432	972	556	258	156	242
WUAT02015541.1	Potri.003G144000.1	2976	5378	2510	6626	4234	3802	4698	3994
WUAT02015544.1	Potri.001G313900.1	5934	6764	8640	8864	9310	8210	13452	27188
WUAT02015548.1	Potri.007G062242.2	910	1678	1560	1606	934	1098	1542	1676
WUAT02015549.1	Potri.006G033800.3	5648	8404	5938	8748	5872	6974	8740	7472
WUAT02015553.1	Potri.001G342933.1	104820	191772	182998	162224	170048	184172	233594	264414
WUAT02015557.1	Potri.013G143400.2	13334	12326	10194	23994	7588	5552	5704	7640
WUAT02015560.1	Potri.013G133550.2	2	2	2	0	0	2	6	0
WUAT02015562.1	Potri.001G312800.9	64684	95576	56880	94222	70566	74148	81726	91490
WUAT02015566.1	Potri.006G053000.1	252	4040	142	100	3654	1180	348	2314
WUAT02015567.1	Potri.016G094100.3	190	320	102	380	466	282	114	204
WUAT02015571.1	Potri.012G137800.1	45696	51570	32118	64948	36000	29448	34848	44656
WUAT02015575.1	Potri.003G015400.2	646	904	512	988	742	562	774	748
WUAT02015580.1	Potri.011G012801.1	142	516	306	360	390	712	288	536
WUAT02015584.1	Potri.005G178300.1	1688	2916	2018	3294	3624	2376	3924	4798
WUAT02015585.1	Potri.015G084300.2	52	24	62	62	58	34	92	156
WUAT02015587.1	Potri.001G007200.1	10342	16132	10346	20688	15528	12386	16380	15774
WUAT02015590.1	Potri.013G140260.3	94	104	120	4	18	36	40	46
WUAT02015594.1	Potri.015G124500.7	21918	29610	25802	31498	13246	18184	16108	19824
WUAT02015603.1	Potri.013G163100.2	5656	6732	6334	6704	3574	3422	3250	7508
WUAT02015607.1	Potri.010G052500.1	106758	122400	93898	146876	69872	81940	83278	108530
WUAT02015612.1	Potri.017G083200.6	668	1474	1006	1592	898	1162	784	1358
WUAT02015613.1	Potri.002G011800.1	13232	16728	13162	19060	25040	13556	17914	19042
WUAT02015616.1	Potri.006G050700.2	89988	77870	64540	128282	82864	33458	42108	50328
WUAT02015621.1	Potri.001G333200.1	18264	14476	13888	19244	10294	9166	15918	14414
WUAT02015622.1	Potri.013G143400.2	1316	3228	2260	2922	1764	2550	1978	2092
WUAT02015625.1	Potri.007G001300.1	13174	19160	14926	26124	16984	15030	16190	21940
WUAT02015630.1	Potri.003G051600.2	5160	10156	3884	6068	4332	3134	3422	5350
WUAT02015632.1	Potri.003G094700.1	148	30	18	124	118	90	66	194
WUAT02015634.1	Potri.013G143400.2	11700	26756	32828	24656	51022	48334	94542	88816
WUAT02015635.1	Potri.006G248100.17	17152	25468	20266	26802	18982	21728	21620	30156
WUAT02015636.1	Potri.013G140260.3	103146	210000	107302	241680	93420	94792	88802	113776
WUAT02015638.1	Potri.017G101500.1	8676	8402	7434	14024	4172	5496	4376	7552
WUAT02015643.1	Potri.013G133550.1	86916	134860	91288	147978	97034	76196	88262	84560
WUAT02015644.1	Potri.017G075700.1	28	40	30	44	58	42	86	148
WUAT02015648.1	Potri.013G029300.2	3110	4152	3324	3992	4376	3162	3978	4804
WUAT02015650.1	Potri.017G135500.1	1124	1924	1402	1618	1852	1376	2774	1906
WUAT02015652.1	Potri.010G131900.1	118626	155408	90674	154404	149142	82630	80942	62906
WUAT02015656.1	Potri.001G025601.1	5262	8888	5220	9874	8848	7540	9518	10826
WUAT02015657.1	Potri.017G013500.1	524	810	98	920	380	150	108	240
WUAT02015661.1	Potri.005G041101.3	1684	2902	1098	2876	1632	1018	1998	3498
WUAT02015662.1	Potri.015G138000.2	7668	8334	5868	6802	4886	4230	3864	5568
WUAT02015663.1	Potri.013G143400.2	264	478	246	742	1044	424	1570	1246
WUAT02015664.1	Potri.004G222400.1	188	366	312	356	764	698	460	290
WUAT02015669.1	Potri.005G076200.7	10528	14000	11110	15180	9342	10294	10402	13038
WUAT02015673.1	Potri.006G041100.1	8882	14428	7774	23214	17184	7606	5792	11344
WUAT02015679.1	Potri.011G146800.5	466	606	282	826	1430	660	586	970
WUAT02015680.1	Potri.006G026100.2	1668	2708	1478	1898	2410	1452	2766	2288
WUAT02015683.1	Potri.005G161600.2	6906	10524	6610	11574	13244	6072	7500	8472
WUAT02015684.1	Potri.004G159300.5	11896	7764	7714	12436	5854	5000	5920	6506
WUAT02015688.1	Potri.004G213500.1	14550	30258	22880	25454	35080	31664	33688	50300
WUAT02015690.1	Potri.010G131400.2	20582	13958	17414	10226	872	17972	2856	31356
WUAT02015691.1	Potri.013G162300.1	1974	3052	1998	3300	2362	2040	2050	2982
WUAT02015701.1	Potri.001G019000.4	6392	11366	6938	10674	7590	7148	9048	9360
WUAT02015703.1	Potri.004G090200.13	2	0	16	12	14	8	6	24
WUAT02015706.1	Potri.011G074150.1	11482	15388	5220	14440	5716	5932	6548	15164
WUAT02015707.1	Potri.008G095200.5	8468	10068	5842	11980	6482	4340	4788	6396
WUAT02015710.1	Potri.003G197200.4	3744	6342	4242	6730	4456	4508	5226	5690
WUAT02015713.1	Potri.008G174500.1	2282	1178	1302	3140	192	134	98	340
WUAT02015720.1	Potri.001G420900.1	5482	8124	6834	11312	6470	10522	4792	10902
WUAT02015724.1	Potri.012G055100.3	8132	14694	12198	12588	13560	15246	16220	24552
WUAT02015728.1	Potri.013G024100.6	5430	8286	5586	6694	4394	4512	9034	7730
WUAT02015729.1	Potri.003G178000.2	16738	24290	13694	23708	26132	25792	36982	29084
WUAT02015733.1	Potri.011G074067.1	1720	1874	1408	2256	10478	1520	1264	3166
WUAT02015735.1	Potri.013G050100.4	768	482	708	1990	160	226	138	782
WUAT02015736.1	Potri.013G133550.2	0	6	0	6	2	0	2	0
WUAT02015737.1	Potri.008G096400.1	11758	30586	24530	24594	21864	12528	14936	13474
WUAT02015739.1	Potri.012G111000.2	4124	5952	3530	7400	4954	5038	6242	4730
WUAT02015740.1	Potri.013G143400.2	84	66	130	136	264	234	266	680
WUAT02015741.1	Potri.019G015768.1	8	8	4	2	4	22	2	2
WUAT02015742.1	Potri.003G201200.4	4294	8670	4522	8956	20452	8268	11594	11298
WUAT02015745.1	Potri.004G209900.2	9158	14392	9652	17514	9826	7898	11344	12212
WUAT02015747.1	Potri.018G089700.9	42334	48562	35646	63712	32612	37924	44130	46282
WUAT02015751.1	Potri.010G052500.1	10076	9960	5988	16228	8192	6290	6646	7664
WUAT02015752.1	Potri.001G120625.1	12	8	22	22	20	6	20	60
WUAT02015759.1	Potri.007G026800.1	46526	89202	56514	89186	75588	65512	79752	92228
WUAT02015760.1	Potri.018G067900.2	26156	16638	14246	26038	3050	2690	2214	7188
WUAT02015761.1	Potri.018G063500.3	278	398	462	626	466	500	154	446
WUAT02015762.1	Potri.013G133550.2	0	2	12	0	2	8	4	2
WUAT02015765.1	Potri.001G096100.1	2814	4406	2490	4020	6556	2948	1458	2746
WUAT02015766.1	Potri.004G117100.2	118308	72656	99744	118090	16476	7942	6250	30374
WUAT02015769.1	Potri.005G182700.1	20484	25638	14888	30522	17774	16652	20256	18882
WUAT02015775.1	Potri.011G074100.1	360	1386	286	444	2584	946	520	1070
WUAT02015777.1	Potri.001G410700.1	51854	41792	26858	65916	17534	13848	16788	12630
WUAT02015778.1	Potri.013G162200.1	22354	31430	21940	37622	25292	21472	25346	26512
WUAT02015780.1	Potri.006G188700.1	606	660	162	254	728	98	24	136
WUAT02015783.1	Potri.001G342200.2	7868	15008	6650	13702	11730	8134	8722	8206
WUAT02015786.1	Potri.016G004900.2	4880	6594	5242	7124	5550	4680	4906	5874
WUAT02015787.1	Potri.003G131200.1	14324	9420	7338	17030	5994	4518	3538	6736
WUAT02015791.1	Potri.010G052500.1	12530	23440	18182	45054	6330	8602	10156	14070
WUAT02015794.1	Potri.018G043700.1	182	136	154	282	252	236	218	316
WUAT02015796.1	Potri.011G157100.1	16870	26856	19282	32668	19192	20994	19266	22060
WUAT02015801.1	Potri.018G102500.2	10290	11816	8638	15984	11262	9828	9928	11478
WUAT02015802.1	Potri.007G020100.1	84	188	14	98	140	120	148	56
WUAT02015805.1	Potri.009G163300.3	9834	13284	11936	16642	12804	12452	16516	15474
WUAT02015806.1	Potri.011G074067.1	14	42	10	34	14	42	100	74
WUAT02015814.1	Potri.008G221801.2	9936	10720	7996	12640	12354	6964	9402	9234
WUAT02015816.1	Potri.016G110800.4	25410	34012	20382	32680	25518	20728	23262	23486
WUAT02015817.1	Potri.012G017500.1	856	1158	732	1568	926	832	572	580
WUAT02015819.1	Potri.004G097000.1	10404	17628	9928	15830	12742	12338	12394	15260
WUAT02015823.1	Potri.001G312800.9	4230	5472	7318	6764	18576	8590	12398	14552
WUAT02015825.1	Potri.012G106500.1	14	10	20	14	20	4	4	32
WUAT02015828.1	Potri.005G093300.2	10942	19958	12356	29716	231580	71738	67658	74800
WUAT02015829.1	Potri.007G060300.3	19448	16206	23924	19494	14874	15466	20608	29008
WUAT02015832.1	Potri.010G022300.1	25278	34554	21714	41606	22482	19234	28250	30388
WUAT02015833.1	Potri.001G289200.5	28404	53216	46472	39060	41650	58152	58844	76310
WUAT02015836.1	Potri.013G142232.5	34	62	56	54	866	290	364	116
WUAT02015841.1	Potri.018G072600.4	12380	16916	13506	16986	9668	11732	11254	13700
WUAT02015842.1	Potri.011G006800.1	52	76	34	114	50	36	34	38
WUAT02015846.1	Potri.008G172800.1	11698	22864	21514	19958	18740	21024	23126	30772
WUAT02015850.1	Potri.016G105100.3	8402	11128	7346	12406	10708	7088	9346	10422
WUAT02015854.1	Potri.009G120700.2	2894	12082	4544	5118	1844	2698	8040	4426
WUAT02015859.1	Potri.013G133550.2	7686	11860	7228	10222	16110	7798	11762	12754
WUAT02015863.1	Potri.009G011200.1	34942	45938	42190	56438	39066	37592	41108	55568
WUAT02015868.1	Potri.010G200200.7	46848	76050	42232	90166	52154	44598	50850	44312
WUAT02015877.1	Potri.012G031250.1	9790	18184	13258	16984	16224	17302	18186	18398
WUAT02015882.1	Potri.003G103400.2	21496	27220	14196	34312	23288	16878	23462	23624
WUAT02015886.1	Potri.014G019100.2	20322	53502	12228	39358	42946	10944	14372	12678
WUAT02015890.1	Potri.013G162600.1	28562	43470	30564	41956	73640	39498	51982	61268
WUAT02015891.1	Potri.001G312800.7	8164	10274	5808	8484	26686	14920	20576	19302
WUAT02015894.1	Potri.006G001400.1	1780	3012	2790	3084	1442	2324	1708	1560
WUAT02015895.1	Potri.005G150450.1	12216	15168	9460	18146	8396	8334	13844	7734
WUAT02015897.1	Potri.013G143400.2	5106	6786	9732	10250	10736	7554	13038	36732
WUAT02015900.1	Potri.010G238400.9	8460	17442	10730	20676	23996	22084	23546	19022
WUAT02015904.1	Potri.006G163301.1	2788	4684	3594	5986	9228	6552	7222	4904
WUAT02015908.1	Potri.009G075200.10	13312	16048	18038	18676	17124	16102	19112	30964
WUAT02015910.1	Potri.001G450200.1	14558	18222	13830	21948	14554	9854	10440	16464
WUAT02015913.1	Potri.013G139112.2	11828	18994	12186	18916	14930	15074	17632	19458
WUAT02015916.1	Potri.011G158400.1	7250	2302	852	13114	15840	2636	4080	2064
WUAT02015918.1	Potri.003G086801.2	4888	9242	5824	9926	5168	7262	8256	5106
WUAT02015921.1	Potri.014G169100.2	16352	28352	14178	30784	21826	17558	23118	31380
WUAT02015931.1	Potri.002G209700.1	71838	104578	79978	114812	123356	104934	111550	147986
WUAT02015935.1	Potri.002G069600.1	2180	2866	1284	5084	598	536	170	522
WUAT02015936.1	Potri.005G228000.1	1126	3140	3092	2980	4306	4358	7210	6278
WUAT02015940.1	Potri.018G009200.5	30816	54970	11296	44886	12650	14352	14086	14470
WUAT02015941.1	Potri.006G237200.2	3308	3570	2296	5572	7848	5296	8322	7976
WUAT02015947.1	Potri.001G144700.1	1416	2498	1784	3666	1224	1472	1696	2048
WUAT02015949.1	Potri.008G221801.2	12450	19122	14790	22424	17640	16772	20956	31788
WUAT02015950.1	Potri.001G059900.1	5982	11318	6588	12336	7978	4550	7924	6312
WUAT02015952.1	Potri.013G139670.1	10046	18064	14218	17776	13730	16638	14138	16116
WUAT02015956.1	Potri.004G203800.2	15686	21278	12824	26162	16774	12820	15644	18472
WUAT02015958.1	Potri.013G143400.2	34202	42606	32996	48574	34582	28980	35604	31728
WUAT02015962.1	Potri.001G312800.9	12562	20178	14980	22928	46512	22860	21734	22272
WUAT02015967.1	Potri.006G114900.2	7440	9210	9008	12642	5916	6866	5364	8592
WUAT02015973.1	Potri.013G029300.2	4	4	12	4	18	4	14	16
WUAT02015976.1	Potri.008G127300.1	5048	5318	4030	9672	4404	4574	5086	4652
WUAT02015982.1	Potri.005G060300.2	2008	4958	2172	6060	6340	4408	3674	10198
WUAT02015989.1	Potri.012G061700.4	2402	2938	1330	2446	2236	1646	2162	2064
WUAT02015990.1	Potri.014G185804.1	57578	50028	62324	38462	43360	46166	38220	191108
WUAT02015994.1	Potri.010G180700.2	44500	88714	51046	101394	45398	34938	38150	61908
WUAT02015995.1	Potri.011G062100.1	0	120	4	2	40	6	12	2
WUAT02015997.1	Potri.013G162700.1	98	500	284	464	436	686	668	896
WUAT02015998.1	Potri.012G031250.1	37644	42314	29154	47094	36254	35896	37354	56190
WUAT02016002.1	Potri.009G144900.1	254	200	18	58	28	4	200	40
WUAT02016003.1	Potri.013G142124.1	37928	56534	55222	51654	52000	55760	63468	103772
WUAT02016007.1	Potri.006G164050.1	38898	43534	54082	105682	109878	83662	56396	89320
WUAT02016008.1	Potri.010G052500.1	46	190	104	142	106	132	162	262
WUAT02016012.1	Potri.015G094200.1	13204	22774	11238	24422	10618	9580	12986	15042
WUAT02016014.1	Potri.008G058600.6	18404	41354	33638	33966	26380	38918	36012	38004
WUAT02016021.1	Potri.013G143400.2	25314	23944	29240	39362	48544	26236	32714	50918
WUAT02016026.1	Potri.012G048800.1	1264	1682	1488	1996	1798	1280	1074	1248
WUAT02016031.1	Potri.014G154000.1	2212	3744	2946	3524	3338	3272	4708	4772
WUAT02016040.1	Potri.019G028400.1	6	34	26	8	32	28	34	24
WUAT02016043.1	Potri.001G459700.1	1068	1528	982	722	1556	1050	910	1380
WUAT02016044.1	Potri.005G215100.1	31318	43940	24450	48050	15182	18556	24426	17116
WUAT02016052.1	Potri.014G077100.2	1156	2280	1112	2144	1620	1232	1246	1034
WUAT02016053.1	Potri.012G046600.1	5666	7828	5884	9966	5822	6144	7076	9550
WUAT02016057.1	Potri.018G146600.1	29880	42344	22316	66168	29450	21460	27004	26426
WUAT02016062.1	Potri.008G034700.6	5258	4558	3306	6778	8862	3966	4216	4888
WUAT02016064.1	Potri.003G177600.1	2770	5688	1462	8452	2854	970	2272	4540
WUAT02016071.1	Potri.011G074067.1	1382	2094	1070	2202	1574	1602	2502	1488
WUAT02016075.1	Potri.012G031250.1	24134	36944	25992	38726	25612	23798	26270	31156
WUAT02016077.1	Potri.011G093500.1	35594	41438	46098	60880	24592	14806	12416	27014
WUAT02016084.1	Potri.015G056501.3	35344	55852	51142	50466	28736	30906	26442	51600
WUAT02016086.1	Potri.007G062242.1	3780	2268	1532	7856	2360	1468	910	3364
WUAT02016089.1	Potri.010G048200.3	38370	56122	34656	58358	31590	32666	35374	33444
WUAT02016098.1	Potri.012G031250.1	2876	3000	2856	5220	6978	3800	4180	5286
WUAT02016102.1	Potri.019G082200.1	2510	1582	2252	4040	2182	2394	1644	2012
WUAT02016108.1	Potri.001G120625.1	294	1128	338	942	244	140	178	122
WUAT02016110.1	Potri.010G136900.1	3408	2280	1226	3508	168	260	142	758
WUAT02016111.1	Potri.004G024800.1	86044	107066	60416	132856	111384	86144	117650	97210
WUAT02016112.1	Potri.001G288000.6	6520	8626	4464	10754	11816	9318	9628	10912
WUAT02016117.1	Potri.001G343900.2	8188	12508	8278	12564	11198	9812	8966	12034
WUAT02016118.1	Potri.017G055400.1	246	278	102	510	158	178	216	168
WUAT02016120.1	Potri.008G034800.1	32798	29418	26678	38944	40390	28824	36358	47096
